Age,Budget,Interet,Duree,Climat,Destination
45,1997,Aventure,12,Froid,Rio de Janeiro
23,1570,Plage,10,Froid,Tokyo
31,3622,Aventure,13,Tempéré,Sydney
65,525,Ville,9,Froid,Tokyo
41,1981,Plage,22,Froid,Londres
25,2022,Culture,22,Froid,Paris
62,1275,Ville,12,Froid,New York
46,2810,Plage,28,Froid,Le Caire
18,4620,Aventure,27,Tempéré,Barcelone
43,1766,Nature,8,Froid,Rio de Janeiro
47,2771,Plage,5,Tempéré,Rome
37,1147,Nature,21,Tempéré,Rome
28,690,Ville,22,Chaud,Rome
22,2051,Nature,20,Tempéré,New York
42,1027,Culture,2,Chaud,Rio de Janeiro
38,3727,Culture,22,Froid,Paris
50,3240,Culture,24,Chaud,Rome
31,2161,Culture,6,Froid,Rome
20,4027,Culture,11,Froid,Barcelone
23,2073,Aventure,23,Froid,Bali
34,1035,Culture,14,Chaud,New York
37,3264,Nature,28,Tempéré,Bali
47,1320,Plage,15,Tempéré,Londres
34,3653,Nature,3,Tempéré,Rio de Janeiro
52,1429,Plage,5,Tempéré,Tokyo
45,1544,Aventure,6,Chaud,Sydney
63,1091,Nature,6,Tempéré,Rio de Janeiro
62,3604,Culture,8,Froid,Londres
31,4488,Aventure,22,Chaud,Rio de Janeiro
58,4746,Plage,21,Froid,Le Caire
29,688,Ville,20,Froid,Paris
23,2766,Nature,18,Tempéré,Paris
27,4449,Plage,15,Tempéré,Le Caire
40,3437,Nature,15,Chaud,Tokyo
22,4711,Nature,20,Tempéré,Barcelone
47,3118,Culture,13,Chaud,Bali
32,2219,Nature,10,Tempéré,Bali
61,2442,Culture,4,Chaud,Tokyo
63,3207,Nature,12,Tempéré,Le Caire
52,3728,Nature,16,Chaud,Londres
38,2918,Nature,23,Tempéré,Tokyo
54,1141,Culture,8,Tempéré,Londres
61,3391,Plage,7,Froid,Rio de Janeiro
51,2826,Culture,5,Chaud,Le Caire
36,1217,Ville,22,Chaud,Paris
64,3367,Nature,9,Froid,Sydney
47,4851,Aventure,11,Tempéré,Rome
47,3591,Culture,22,Chaud,Bali
58,1165,Aventure,18,Chaud,Barcelone
52,4770,Ville,10,Tempéré,Sydney
24,4879,Culture,9,Chaud,Bali
48,4969,Ville,15,Chaud,New York
43,2953,Aventure,3,Froid,Rome
50,3911,Ville,26,Tempéré,Paris
30,4440,Ville,24,Chaud,Rio de Janeiro
55,3696,Nature,15,Froid,Rome
30,4068,Plage,25,Froid,Sydney
29,1226,Culture,10,Froid,Rome
53,2100,Plage,10,Chaud,Rio de Janeiro
61,3506,Plage,16,Chaud,New York
31,696,Aventure,11,Tempéré,Tokyo
56,3419,Ville,8,Froid,Tokyo
41,4936,Nature,25,Tempéré,Rio de Janeiro
30,4382,Aventure,15,Chaud,Bali
51,1634,Aventure,24,Tempéré,Londres
59,943,Nature,26,Froid,New York
52,3379,Plage,17,Tempéré,Paris
47,4043,Plage,23,Tempéré,New York
37,3467,Ville,2,Froid,Le Caire
38,2610,Plage,23,Froid,Rome
22,1597,Nature,18,Tempéré,Londres
37,4530,Aventure,22,Tempéré,Paris
42,4846,Aventure,7,Chaud,Le Caire
62,817,Nature,12,Chaud,Rome
20,3238,Plage,12,Tempéré,Barcelone
27,609,Ville,11,Chaud,Tokyo
46,3620,Plage,28,Froid,Barcelone
52,4243,Culture,20,Tempéré,Sydney
53,2254,Culture,28,Chaud,Londres
30,2065,Culture,9,Chaud,Sydney
57,3884,Culture,16,Chaud,Rome
21,4601,Culture,11,Tempéré,Rome
36,2086,Nature,9,Froid,Londres
38,4528,Aventure,20,Chaud,Paris
48,1021,Nature,26,Froid,New York
65,1354,Ville,17,Chaud,Tokyo
31,2222,Ville,20,Froid,Paris
63,2777,Culture,16,Froid,New York
50,3530,Aventure,7,Tempéré,Tokyo
62,4934,Plage,19,Froid,Bali
37,4219,Plage,21,Froid,Barcelone
46,1689,Culture,16,Froid,New York
44,2337,Nature,22,Froid,Sydney
18,1005,Nature,17,Froid,Tokyo
49,3553,Nature,19,Tempéré,Rio de Janeiro
47,2043,Nature,16,Tempéré,Rio de Janeiro
18,3472,Ville,24,Froid,Rome
50,798,Plage,9,Chaud,Bali
33,2992,Aventure,3,Tempéré,New York
35,926,Plage,21,Froid,Bali
19,2376,Ville,9,Chaud,Bali
36,1025,Ville,24,Tempéré,Paris
58,4076,Plage,15,Chaud,Sydney
55,3036,Plage,14,Froid,Rio de Janeiro
37,4341,Aventure,14,Tempéré,Le Caire
58,3670,Aventure,13,Froid,Sydney
22,872,Nature,11,Tempéré,Bali
65,1586,Culture,23,Froid,Londres
62,3314,Nature,6,Froid,Sydney
61,2911,Plage,23,Froid,New York
46,1512,Ville,26,Chaud,Bali
18,681,Plage,11,Chaud,Rome
49,3717,Plage,5,Froid,Londres
36,724,Ville,20,Tempéré,Paris
52,938,Ville,6,Chaud,Londres
27,3451,Aventure,15,Chaud,Tokyo
35,3619,Culture,8,Tempéré,New York
26,3578,Ville,6,Tempéré,Londres
45,2241,Plage,12,Tempéré,Tokyo
22,2469,Nature,2,Chaud,Paris
34,4321,Ville,13,Chaud,Barcelone
48,3839,Aventure,10,Chaud,Le Caire
19,3453,Culture,13,Tempéré,Le Caire
23,2075,Ville,4,Tempéré,Londres
32,4168,Aventure,16,Froid,Sydney
34,730,Ville,14,Tempéré,Barcelone
66,4926,Nature,21,Tempéré,Sydney
38,565,Nature,4,Chaud,Paris
39,1844,Plage,17,Tempéré,Sydney
34,4722,Plage,8,Froid,Londres
27,4808,Nature,20,Froid,Londres
43,3799,Ville,27,Chaud,Bali
21,669,Culture,18,Froid,Le Caire
63,4779,Plage,8,Chaud,New York
26,2871,Aventure,18,Froid,Barcelone
38,3842,Ville,8,Tempéré,Rio de Janeiro
55,3569,Plage,10,Chaud,Le Caire
39,1487,Ville,8,Tempéré,Barcelone
66,1453,Ville,17,Chaud,Bali
22,814,Ville,22,Froid,Londres
29,694,Plage,27,Chaud,Tokyo
51,4817,Nature,24,Chaud,Barcelone
39,3992,Aventure,6,Tempéré,Tokyo
64,3738,Plage,14,Tempéré,New York
36,686,Nature,5,Tempéré,Tokyo
65,3070,Ville,14,Tempéré,New York
20,3721,Culture,18,Tempéré,Londres
35,1793,Plage,22,Tempéré,Sydney
35,1170,Ville,7,Tempéré,Rio de Janeiro
26,3716,Culture,21,Froid,Londres
43,3932,Culture,14,Froid,Le Caire
24,3696,Ville,21,Chaud,Rio de Janeiro
49,3879,Aventure,7,Froid,Paris
36,1710,Aventure,17,Froid,Sydney
52,1520,Aventure,18,Tempéré,Londres
63,1809,Ville,21,Tempéré,Londres
19,870,Aventure,11,Chaud,Rome
25,1101,Plage,29,Tempéré,Rio de Janeiro
24,702,Aventure,15,Tempéré,Londres
45,3594,Culture,9,Tempéré,New York
67,4428,Culture,14,Froid,Sydney
32,1377,Plage,22,Chaud,New York
50,1683,Culture,11,Tempéré,Rome
41,4371,Plage,13,Chaud,Barcelone
20,2932,Aventure,5,Froid,Sydney
43,4269,Culture,4,Chaud,Rio de Janeiro
32,1914,Culture,13,Tempéré,Paris
51,4283,Nature,18,Tempéré,Rome
44,4519,Plage,22,Chaud,Le Caire
48,3755,Ville,14,Tempéré,Paris
42,3599,Aventure,4,Froid,Barcelone
56,3602,Plage,7,Tempéré,Rio de Janeiro
29,2273,Plage,4,Froid,Rome
29,4465,Aventure,29,Tempéré,Rome
61,932,Culture,28,Tempéré,Bali
59,1173,Plage,14,Froid,Paris
53,3168,Nature,15,Chaud,Le Caire
60,3765,Aventure,28,Chaud,Rio de Janeiro
63,3472,Nature,2,Tempéré,Le Caire
45,3282,Aventure,21,Tempéré,Paris
22,3386,Ville,11,Froid,Barcelone
47,3567,Aventure,14,Froid,Tokyo
55,1280,Aventure,26,Chaud,Barcelone
49,3909,Nature,14,Chaud,New York
67,1536,Ville,20,Froid,New York
26,3195,Plage,26,Tempéré,Rio de Janeiro
39,820,Ville,27,Tempéré,Rome
66,3738,Plage,26,Froid,Le Caire
38,4395,Aventure,16,Froid,Paris
43,3050,Nature,17,Chaud,Londres
65,3195,Plage,28,Tempéré,Sydney
69,3787,Culture,4,Froid,Paris
66,2032,Nature,4,Tempéré,Rome
52,4949,Aventure,2,Chaud,Barcelone
64,2535,Aventure,10,Froid,Bali
47,4276,Ville,13,Chaud,Paris
67,1236,Aventure,24,Tempéré,Sydney
32,2607,Aventure,16,Froid,Londres
60,4910,Aventure,2,Tempéré,Barcelone
62,1511,Aventure,14,Froid,Barcelone
58,4336,Plage,5,Tempéré,Le Caire
19,4661,Aventure,6,Froid,Le Caire
43,1605,Nature,26,Tempéré,Bali
45,3281,Nature,14,Froid,New York
56,933,Nature,6,Froid,Londres
42,4360,Culture,29,Tempéré,Rome
58,3291,Nature,11,Tempéré,Bali
65,4817,Plage,12,Tempéré,Rio de Janeiro
54,3136,Nature,19,Froid,Londres
29,4825,Culture,29,Chaud,Barcelone
20,580,Aventure,7,Chaud,Paris
49,518,Ville,11,Tempéré,Barcelone
55,3930,Culture,8,Chaud,Tokyo
57,2943,Nature,21,Froid,Rio de Janeiro
29,4212,Nature,25,Chaud,Bali
33,1766,Culture,26,Froid,Le Caire
30,4888,Nature,4,Chaud,Paris
65,2387,Ville,27,Froid,Le Caire
59,3047,Ville,19,Chaud,Rome
52,692,Nature,21,Chaud,Paris
33,2575,Nature,7,Chaud,Le Caire
42,2339,Aventure,26,Froid,Barcelone
22,2825,Nature,18,Froid,New York
68,944,Ville,26,Froid,Bali
22,3732,Nature,6,Chaud,Le Caire
55,3790,Culture,25,Chaud,Bali
49,3552,Nature,17,Froid,Bali
44,4328,Ville,5,Froid,Bali
45,622,Aventure,4,Chaud,Bali
30,1416,Nature,28,Tempéré,New York
62,515,Culture,25,Tempéré,Paris
49,913,Nature,26,Tempéré,Rome
49,1605,Culture,5,Tempéré,New York
23,1299,Ville,21,Tempéré,Paris
38,1277,Nature,16,Tempéré,Tokyo
65,3686,Nature,19,Chaud,New York
27,3773,Plage,14,Froid,Rio de Janeiro
27,2343,Ville,20,Chaud,Rome
55,3730,Culture,29,Tempéré,Le Caire
18,4295,Ville,2,Tempéré,Sydney
38,4928,Aventure,25,Froid,Tokyo
25,3908,Nature,23,Froid,Bali
27,3151,Nature,26,Tempéré,Londres
47,1622,Nature,10,Tempéré,Bali
51,4408,Plage,27,Chaud,Barcelone
66,3152,Aventure,14,Tempéré,Le Caire
48,585,Nature,20,Froid,Paris
54,4945,Aventure,5,Chaud,Paris
34,4503,Plage,9,Chaud,Bali
24,2170,Culture,23,Tempéré,Barcelone
40,1126,Aventure,13,Chaud,Rome
36,1227,Plage,15,Froid,New York
50,2425,Aventure,16,Tempéré,Le Caire
22,1104,Aventure,20,Tempéré,Sydney
47,1980,Ville,22,Tempéré,Bali
22,4341,Nature,6,Tempéré,Paris
36,1341,Ville,15,Froid,Barcelone
22,4327,Culture,16,Froid,Tokyo
42,3718,Culture,14,Chaud,Barcelone
26,4427,Aventure,4,Chaud,Le Caire
44,4097,Culture,23,Froid,Bali
30,3845,Aventure,8,Froid,Barcelone
69,2611,Ville,22,Chaud,Sydney
48,1131,Nature,24,Tempéré,Rome
67,749,Nature,11,Froid,Rio de Janeiro
25,2363,Plage,26,Tempéré,Tokyo
32,581,Ville,7,Froid,Sydney
23,2959,Plage,15,Chaud,Le Caire
42,1981,Aventure,29,Tempéré,New York
64,3538,Culture,18,Tempéré,Tokyo
60,1402,Ville,8,Tempéré,Barcelone
26,1831,Culture,7,Tempéré,Le Caire
18,1806,Culture,26,Chaud,Sydney
18,4308,Culture,7,Froid,Barcelone
54,3635,Aventure,14,Chaud,Bali
36,4479,Ville,20,Tempéré,New York
38,1681,Ville,16,Tempéré,Le Caire
37,1657,Aventure,4,Froid,Le Caire
19,3446,Aventure,6,Chaud,Tokyo
55,2918,Plage,28,Froid,Tokyo
50,1285,Culture,28,Tempéré,Le Caire
24,3187,Aventure,15,Chaud,Rome
50,3463,Culture,9,Froid,Rio de Janeiro
43,985,Plage,17,Froid,Sydney
61,4413,Plage,11,Chaud,Sydney
43,1952,Culture,28,Tempéré,Rome
45,4109,Nature,10,Froid,Paris
37,1040,Plage,3,Tempéré,Tokyo
67,1093,Culture,6,Froid,Londres
32,3503,Culture,3,Froid,Londres
58,2598,Culture,28,Tempéré,Rio de Janeiro
28,3333,Plage,18,Chaud,Rome
21,3604,Plage,2,Tempéré,Londres
52,1884,Ville,2,Froid,Londres
65,806,Nature,5,Froid,Londres
39,2738,Aventure,29,Tempéré,Le Caire
53,3596,Nature,19,Froid,Bali
32,2101,Culture,8,Froid,Rio de Janeiro
65,4272,Culture,23,Chaud,Sydney
55,4106,Plage,16,Tempéré,Sydney
26,3504,Nature,11,Froid,Rio de Janeiro
26,978,Plage,3,Froid,Rome
26,2353,Culture,26,Chaud,Bali
38,4899,Culture,14,Tempéré,Rome
54,1693,Aventure,4,Tempéré,Rio de Janeiro
24,3344,Nature,24,Tempéré,Tokyo
45,1420,Culture,14,Chaud,New York
51,1756,Plage,25,Chaud,Le Caire
20,1592,Nature,21,Froid,Tokyo
30,3234,Nature,7,Tempéré,Paris
39,2421,Culture,2,Chaud,Barcelone
59,4410,Aventure,10,Tempéré,Bali
19,2809,Aventure,10,Chaud,Barcelone
62,2257,Ville,21,Tempéré,Rome
37,3706,Plage,14,Chaud,Paris
68,2207,Ville,19,Froid,New York
69,3065,Nature,20,Froid,Sydney
31,3350,Ville,26,Froid,Rome
23,2171,Aventure,21,Froid,Paris
27,4422,Ville,14,Chaud,Londres
22,659,Ville,8,Froid,Londres
19,4334,Aventure,13,Tempéré,New York
44,2021,Culture,6,Tempéré,Bali
58,1722,Nature,22,Tempéré,Rio de Janeiro
48,4064,Nature,17,Froid,Rome
68,1742,Nature,12,Chaud,Le Caire
62,1376,Ville,17,Tempéré,Londres
62,3676,Ville,4,Froid,Le Caire
30,4043,Ville,23,Chaud,Rome
38,628,Nature,13,Froid,Rio de Janeiro
47,596,Plage,25,Chaud,Rio de Janeiro
22,3074,Culture,20,Tempéré,Le Caire
34,1718,Plage,25,Chaud,Paris
65,2506,Culture,21,Froid,Sydney
51,3401,Ville,27,Tempéré,Barcelone
64,2142,Nature,11,Froid,Rio de Janeiro
52,2413,Culture,29,Tempéré,Londres
48,506,Nature,20,Tempéré,Rio de Janeiro
53,3702,Ville,23,Chaud,Le Caire
25,772,Plage,11,Chaud,Rio de Janeiro
60,3212,Nature,27,Froid,Londres
53,1430,Culture,9,Chaud,Sydney
30,3875,Culture,23,Froid,Londres
50,770,Ville,19,Tempéré,Paris
49,4208,Culture,15,Froid,Rome
34,1115,Ville,4,Chaud,Paris
23,4177,Nature,4,Tempéré,Paris
66,3644,Plage,11,Chaud,Bali
26,1545,Plage,25,Tempéré,Rome
38,4163,Plage,13,Froid,Bali
53,3098,Plage,19,Froid,Rome
29,4427,Plage,8,Tempéré,Sydney
22,1358,Aventure,4,Chaud,Barcelone
21,1494,Culture,25,Tempéré,Rome
49,1084,Plage,17,Froid,Sydney
18,611,Ville,19,Chaud,Bali
44,3809,Culture,11,Chaud,Le Caire
25,4043,Aventure,9,Froid,Paris
25,4136,Nature,26,Chaud,Rome
46,1918,Aventure,7,Froid,Rome
34,586,Aventure,9,Chaud,New York
39,2124,Culture,15,Chaud,New York
61,3625,Ville,19,Chaud,Le Caire
48,1438,Aventure,11,Froid,Tokyo
20,3328,Culture,2,Froid,Londres
20,2386,Aventure,5,Tempéré,Rome
62,1550,Nature,16,Chaud,Le Caire
21,3285,Nature,5,Tempéré,Londres
38,2401,Nature,19,Chaud,New York
50,1176,Nature,12,Froid,Tokyo
53,3461,Ville,14,Tempéré,Rio de Janeiro
49,3957,Culture,19,Froid,Sydney
36,1035,Ville,17,Froid,Le Caire
67,1772,Aventure,26,Froid,New York
44,2315,Nature,19,Chaud,New York
51,1553,Nature,12,Tempéré,Tokyo
60,1224,Nature,12,Tempéré,Tokyo
65,2889,Nature,27,Chaud,Barcelone
69,4443,Aventure,15,Chaud,Londres
55,572,Culture,3,Froid,Rio de Janeiro
29,2438,Ville,29,Tempéré,Barcelone
48,4382,Plage,23,Chaud,Paris
65,4082,Plage,24,Tempéré,New York
20,1666,Aventure,5,Chaud,Barcelone
48,2878,Ville,20,Chaud,Paris
28,3016,Plage,4,Chaud,New York
63,2871,Aventure,12,Froid,Rome
67,1999,Plage,21,Chaud,Rome
32,4359,Ville,13,Chaud,Sydney
53,3361,Plage,8,Tempéré,Le Caire
28,2209,Plage,23,Froid,Sydney
47,3857,Nature,14,Tempéré,Tokyo
54,2780,Culture,29,Chaud,Sydney
28,3750,Nature,18,Chaud,Rome
32,2643,Nature,14,Chaud,Tokyo
50,4735,Ville,16,Froid,Sydney
19,2073,Aventure,19,Froid,Londres
69,2033,Plage,24,Chaud,Rome
55,4423,Culture,23,Froid,Rome
34,3307,Plage,9,Chaud,Tokyo
57,3970,Plage,3,Tempéré,Londres
56,4454,Ville,26,Tempéré,Londres
56,4004,Aventure,21,Tempéré,New York
60,739,Nature,10,Tempéré,Paris
48,4352,Aventure,25,Chaud,Bali
25,1370,Culture,21,Chaud,Sydney
62,4348,Culture,25,Chaud,Paris
52,626,Aventure,4,Froid,Tokyo
25,3238,Aventure,11,Tempéré,Tokyo
38,1680,Plage,20,Chaud,Rio de Janeiro
45,3827,Ville,23,Froid,Rio de Janeiro
52,3289,Culture,18,Chaud,Sydney
55,4522,Plage,20,Tempéré,Paris
49,4580,Nature,5,Chaud,Rio de Janeiro
51,3839,Plage,7,Froid,Sydney
18,4058,Nature,15,Chaud,Londres
53,1539,Plage,29,Chaud,Le Caire
20,3775,Plage,25,Tempéré,Rio de Janeiro
18,1518,Aventure,2,Chaud,Londres
